code,target,interest,maturity,payment,status,id,income,age,scaleofcompany,education,marriage,workingtime,estate,houseloan,car,carloan,creditscore,application,pastsuccess,pastdefault,creditcertificate,creditreport,identitycertificate,jobcertificate,incomecertificate,estatecertificate,carcertificate,marriagecertificate,educertificate,techcertificate,mobilecertificate,weibocertificate
2024,100000 ,0.15 ,24,4840 ,1,753432,--,25,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,80000 ,0.15 ,24,3872 ,1,753354,5000-10000,52,10-100,highschool,divorced,above 5 years,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,98400 ,0.13 ,36,3326 ,0,753448,5000-10000,50,less10,undergraduate,divorced,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2027,46700 ,0.13 ,36,1578 ,0,753449,5000-10000,30,less10,junior college,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2028,50700 ,0.12 ,18,3093 ,0,753450,20000-50000,41,10-100,junior college,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2029,27600 ,0.13 ,24,1308 ,0,753451,5000-10000,56,less10,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2030,27600 ,0.13 ,24,1308 ,0,753452,2000-5000,37,less10,junior college,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2031,123000 ,0.13 ,36,4157 ,0,753453,20000-50000,39,less10,undergraduate,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2032,88800 ,0.12 ,18,5417 ,0,753454,10000-20000,29,10-100,undergraduate,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2033,50700 ,0.12 ,18,3093 ,0,753455,20000-50000,36,less10,highschool,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2034,93400 ,0.13 ,36,3157 ,0,753456,5000-10000,37,less10,junior college,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2035,50000 ,0.17 ,24,2470 ,1,749707,5000-10000,25,100-500,highschool,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,101500 ,0.12 ,18,6192 ,0,753457,above 50000,37,10-100,junior college,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2037,62200 ,0.13 ,36,2102 ,0,753458,2000-5000,22,less10,junior college,divorced,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2038,30400 ,0.13 ,24,1441 ,0,753459,2000-5000,40,less10,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2039,25400 ,0.12 ,18,1549 ,0,753460,2000-5000,25,less10,undergraduate,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2040,124500 ,0.13 ,36,4208 ,0,753461,5000-10000,27,less10,highschool,divorced,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2041,124500 ,0.13 ,36,4208 ,0,753462,5000-10000,25,less10,highschool,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2042,76100 ,0.12 ,18,4642 ,0,753463,20000-50000,51,less10,undergraduate,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2043,500000 ,0.15 ,24,24200 ,1,753441,above 50000,31,10-100,undergraduate,married,above 5 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,23000 ,0.12 ,9,2686 ,1,753434,2000-5000,35,less10,master,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,10000 ,0.12 ,9,1168 ,1,352140,2000-5000,51,10-100,highschool,married,above 5 years,1,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,50000 ,0.15 ,12,4510 ,1,133933,10000-20000,27,10-100,junior college,single,above 5 years,0,0,0,0,20,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2047,3500 ,0.10 ,3,1187 ,1,713788,--,30,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,20000 ,0.15 ,18,1248 ,1,708648,2000-5000,33,above500,junior college,single,3-5 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,200000 ,0.11 ,6,34400 ,1,219548,above 50000,23,10-100,junior college,single,1-3 years,1,1,0,0,25,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2050,5000 ,0.10 ,3,1695 ,1,753470,5000-10000,24,less10,highschool,married,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,80000 ,0.12 ,9,9344 ,1,585509,20000-50000,36,less10,highschool,married,1-3 years,1,1,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,130000 ,0.20 ,24,6604 ,1,523908,5000-10000,22,above500,highschool,single,below 1 year,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,150000 ,0.15 ,18,9360 ,1,753479,--,31,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,50000 ,0.15 ,24,2420 ,1,713650,20000-50000,32,less10,highschool,married,3-5 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,100000 ,0.15 ,24,4840 ,1,753468,10000-20000,33,above500,undergraduate,married,above 5 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2056,100000 ,0.15 ,24,4840 ,1,523595,10000-20000,44,above500,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,5000 ,0.15 ,12,451 ,1,753485,5000-10000,26,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,30000 ,0.15 ,24,1452 ,1,753493,5000-10000,28,less10,highschool,married,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,10000 ,0.15 ,12,902 ,1,536364,2000-5000,24,100-500,highschool,single,1-3 years,1,1,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2060,150000 ,0.15 ,18,9360 ,1,753499,--,25,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,150000 ,0.18 ,24,7500 ,1,17448,20000-50000,31,less10,highschool,married,1-3 years,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,40000 ,0.15 ,24,1936 ,1,746039,5000-10000,30,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,100000 ,0.15 ,24,4840 ,1,737209,10000-20000,29,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,5000 ,0.11 ,6,860 ,1,735697,2000-5000,26,less10,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2065,500000 ,0.12 ,9,58400 ,1,743316,above 50000,36,less10,junior college,married,3-5 years,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,20000 ,0.15 ,24,968 ,1,727024,5000-10000,23,10-100,junior college,single,1-3 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,8000 ,0.12 ,9,934 ,1,741576,5000-10000,24,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,50000 ,0.15 ,12,4510 ,1,749372,2000-5000,38,above500,highschool,married,below 1 year,1,1,0,0,30,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2069,20000 ,0.15 ,18,1248 ,1,5719,5000-10000,44,10-100,undergraduate,married,above 5 years,1,1,0,0,123,8,4,0,0,1,1,1,1,0,0,0,0,0,0,0
2070,30000 ,0.24 ,12,2838 ,1,714643,5000-10000,31,less10,highschool,married,3-5 years,1,1,0,0,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,5000 ,0.20 ,6,883 ,1,666255,2000-5000,27,10-100,highschool,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,50000 ,0.20 ,18,3240 ,1,753539,5000-10000,25,10-100,highschool,married,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,200000 ,0.15 ,24,9680 ,1,650123,--,29,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,90000 ,0.15 ,18,5616 ,1,703243,20000-50000,30,10-100,highschool,single,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,150000 ,0.15 ,18,9360 ,1,751692,--,43,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,120000 ,0.15 ,24,5808 ,1,753564,10000-20000,28,10-100,junior college,married,3-5 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,150000 ,0.15 ,12,13530 ,1,524828,2000-5000,26,above500,highschool,single,1-3 years,1,1,0,0,20,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2078,50000 ,0.11 ,6,8600 ,1,753569,10000-20000,33,above500,undergraduate,single,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,10000 ,0.10 ,3,3390 ,1,753574,--,34,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,20000 ,0.12 ,6,3452 ,1,752030,5000-10000,23,10-100,highschool,single,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,100000 ,0.20 ,24,5080 ,1,753587,10000-20000,25,10-100,undergraduate,single,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,80000 ,0.11 ,6,13760 ,1,143530,20000-50000,36,100-500,junior college,married,3-5 years,1,1,0,0,103,5,2,4,0,1,1,1,1,1,0,0,0,0,0,0
2083,3000 ,0.18 ,3,1030 ,1,753601,--,26,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,11000 ,0.15 ,24,532 ,1,753580,--,28,--,--,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,200000 ,0.15 ,24,9680 ,1,510667,--,33,--,junior college,married,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,20000 ,0.12 ,9,2336 ,1,752867,--,26,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,6000 ,0.12 ,9,701 ,1,742539,5000-10000,24,--,highschool,married,1-3 years,0,0,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088,30000 ,0.11 ,6,5160 ,1,753619,5000-10000,30,less10,highschool,married,3-5 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,6000 ,0.22 ,3,2074 ,1,689548,5000-10000,24,10-100,junior college,married,1-3 years,1,0,0,0,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090,50000 ,0.15 ,24,2420 ,1,753606,--,22,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,100000 ,0.15 ,24,4840 ,1,753615,--,38,--,--,divorced,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,5000 ,0.10 ,3,1695 ,1,753604,10000-20000,30,--,undergraduate,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,5000 ,0.15 ,6,870 ,1,753616,2000-5000,31,above500,highschool,single,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,3000 ,0.15 ,12,271 ,1,753608,--,22,--,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,3000 ,0.10 ,3,1017 ,1,753634,--,24,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,5000 ,0.15 ,12,451 ,1,753631,--,24,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,10000 ,0.15 ,18,624 ,1,289185,2000-5000,24,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,50000 ,0.10 ,3,16950 ,1,753607,10000-20000,36,10-100,master,divorced,below 1 year,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,50000 ,0.10 ,3,16950 ,1,399956,--,46,--,junior college,married,--,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,50000 ,0.15 ,24,2420 ,1,753652,5000-10000,33,above500,junior college,married,above 5 years,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,50000 ,0.24 ,24,2640 ,1,749149,20000-50000,43,10-100,junior college,single,below 1 year,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,150000 ,0.15 ,24,7260 ,1,753665,5000-10000,25,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,100000 ,0.11 ,6,17200 ,1,753650,--,27,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,300000 ,0.12 ,6,51780 ,1,753666,5000-10000,29,10-100,highschool,married,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,80000 ,0.12 ,9,9344 ,1,753641,--,44,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,20000 ,0.15 ,24,968 ,1,198464,2000-5000,27,above500,junior college,single,below 1 year,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,90000 ,0.15 ,24,4356 ,1,753629,5000-10000,24,100-500,undergraduate,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,5000 ,0.15 ,3,1709 ,0,753655,2000-5000,46,10-100,junior college,married,above 5 years,1,0,0,0,80,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2109,30000 ,0.15 ,24,1452 ,1,753685,--,51,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,80000 ,0.15 ,24,3872 ,1,701062,5000-10000,24,above500,junior college,single,3-5 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,40000 ,0.15 ,12,3608 ,1,739117,20000-50000,30,10-100,highschool,married,below 1 year,1,0,0,0,20,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2112,3000 ,0.15 ,12,271 ,1,713078,2000-5000,26,above500,junior college,single,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,30000 ,0.19 ,6,5280 ,1,753703,--,30,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,20000 ,0.12 ,6,3452 ,1,752042,--,29,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,50000 ,0.15 ,24,2420 ,1,753720,--,34,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,100000 ,0.15 ,12,9020 ,1,158010,above 50000,25,10-100,highschool,single,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,30000 ,0.15 ,18,1872 ,1,722177,2000-5000,28,above500,undergraduate,single,3-5 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,3000 ,0.24 ,3,1040 ,1,40292,5000-10000,27,10-100,undergraduate,single,1-3 years,1,1,0,0,100,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0
2119,100000 ,0.15 ,12,9020 ,1,48402,5000-10000,27,10-100,undergraduate,single,1-3 years,0,0,0,0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2120,5000 ,0.15 ,24,242 ,1,753740,--,25,--,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,200000 ,0.15 ,12,18040 ,1,753735,5000-10000,50,10-100,highschool,married,above 5 years,0,0,0,1,95,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2122,100000 ,0.15 ,24,4840 ,1,735795,"5000-10000 ,",49,above500,undergraduate,single,above 5 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,300000 ,0.15 ,12,27060 ,1,753758,--,27,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,4000 ,0.10 ,3,1356 ,1,753753,--,22,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,100000 ,0.12 ,9,11680 ,1,734929,2000-5000,23,10-100,junior college,single,1-3 years,1,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,3000 ,0.15 ,12,271 ,1,706577,2000-5000,23,10-100,highschool,single,3-5 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,80000 ,0.15 ,18,4992 ,1,556613,--,25,--,highschool,married,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,3000 ,0.11 ,6,516 ,1,753717,2000-5000,31,10-100,junior college,married,below 1 year,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,100000 ,0.15 ,24,4840 ,1,753784,--,40,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,3000 ,0.15 ,12,271 ,1,753793,2000-5000,23,above500,highschool,single,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,80000 ,0.15 ,24,3872 ,1,753811,5000-10000,26,10-100,junior college,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,30000 ,0.15 ,24,1452 ,1,753816,10000-20000,28,less10,junior college,married,1-3 years,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,500000 ,0.24 ,24,26400 ,1,713654,20000-50000,44,10-100,junior college,married,1-3 years,1,1,0,0,30,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2134,6000 ,0.15 ,12,541 ,1,753814,5000-10000,30,10-100,highschool,married,below 1 year,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,500000 ,0.15 ,12,45100 ,1,753819,--,27,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,3000 ,0.15 ,9,355 ,1,326691,5000-10000,32,above500,undergraduate,single,above 5 years,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,50000 ,0.15 ,12,4510 ,1,753830,2000-5000,24,less10,highschool,single,1-3 years,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,100000 ,0.15 ,6,17400 ,1,629969,10000-20000,32,less10,highschool,divorced,below 1 year,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,20000 ,0.20 ,6,3532 ,1,119872,20000-50000,23,10-100,junior college,single,1-3 years,0,0,0,0,20,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2140,500000 ,0.10 ,3,169500 ,1,753857,5000-10000,45,100-500,junior college,married,above 5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,8000 ,0.15 ,6,1392 ,0,744680,20000-50000,29,--,highschool,married,3-5 years,0,0,0,1,80,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2142,120000 ,0.15 ,24,5808 ,1,753847,10000-20000,26,above500,undergraduate,married,above 5 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,30000 ,0.15 ,24,1452 ,1,753846,--,26,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,20000 ,0.20 ,24,1016 ,1,546119,2000-5000,32,above500,junior college,married,1-3 years,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,150000 ,0.15 ,18,9360 ,1,577505,20000-50000,36,10-100,highschool,married,--,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,30000 ,0.12 ,9,3504 ,1,753878,2000-5000,28,above500,junior college,single,above 5 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,10000 ,0.11 ,6,1720 ,1,687918,5000-10000,30,less10,junior college,divorced,1-3 years,0,0,0,0,20,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2148,50000 ,0.15 ,24,2420 ,1,753883,5000-10000,25,above500,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,10500 ,0.15 ,24,508 ,1,753897,--,37,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,100000 ,0.15 ,12,9020 ,1,16654,10000-20000,27,--,junior college,married,1-3 years,0,1,0,0,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2151,300000 ,0.10 ,3,101700 ,1,750428,20000-50000,35,10-100,highschool,married,1-3 years,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,8000 ,0.15 ,12,722 ,0,753919,20000-50000,32,--,junior college,married,3-5 years,0,0,0,0,80,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2153,5000 ,0.10 ,3,1695 ,1,753918,5000-10000,25,less10,junior college,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,10000 ,0.15 ,12,902 ,1,753921,2000-5000,22,above500,junior college,married,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,15000 ,0.15 ,18,936 ,1,700383,2000-5000,22,above500,junior college,single,below 1 year,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,3000 ,0.15 ,3,1025 ,1,251175,--,24,--,undergraduate,single,--,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,10000 ,0.15 ,24,484 ,1,753925,5000-10000,25,100-500,highschool,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,15000 ,0.13 ,6,2595 ,1,753928,2000-5000,26,10-100,highschool,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,50000 ,0.15 ,12,4510 ,1,723698,20000-50000,27,less10,junior college,single,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,10000 ,0.11 ,6,1720 ,1,745707,5000-10000,26,above500,undergraduate,married,3-5 years,1,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,6000 ,0.15 ,24,290 ,1,649502,2000-5000,23,100-500,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,50000 ,0.15 ,12,4510 ,1,752389,5000-10000,25,100-500,undergraduate,single,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,100000 ,0.15 ,24,4840 ,1,753935,10000-20000,24,less10,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,20000 ,0.20 ,9,2412 ,1,753941,5000-10000,22,less10,highschool,single,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,150000 ,0.15 ,24,7260 ,1,753944,20000-50000,24,10-100,highschool,single,3-5 years,0,0,0,0,80,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2166,100000 ,0.15 ,6,17400 ,1,753939,5000-10000,22,less10,highschool,single,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,300000 ,0.15 ,12,27060 ,1,753205,--,35,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,300000 ,0.15 ,24,14520 ,1,753948,--,23,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,150000 ,0.15 ,18,9360 ,1,395417,5000-10000,28,less10,highschool,single,below 1 year,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,10000 ,0.10 ,3,3390 ,0,724543,5000-10000,25,above500,junior college,married,3-5 years,0,0,0,0,80,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2171,120000 ,0.15 ,12,10824 ,0,115128,above 50000,32,10-100,highschool,married,3-5 years,0,0,0,0,108,4,4,0,0,1,1,1,1,0,0,0,0,0,0,0
2172,35000 ,0.12 ,9,4088 ,1,751047,10000-20000,48,10-100,highschool,divorced,3-5 years,0,0,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2173,3000 ,0.12 ,9,350 ,1,753959,--,25,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,30000 ,0.18 ,6,5268 ,1,753963,--,28,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,20000 ,0.15 ,12,1804 ,1,753969,2000-5000,31,100-500,junior college,married,3-5 years,0,0,0,0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2176,50000 ,0.15 ,12,4510 ,1,753984,2000-5000,25,above500,highschool,married,above 5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,50000 ,0.15 ,24,2420 ,1,753982,2000-5000,28,above500,highschool,married,below 1 year,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2178,100000 ,0.10 ,3,33900 ,1,737406,20000-50000,42,10-100,highschool,married,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,200000 ,0.15 ,12,18040 ,1,753987,--,33,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,10000 ,0.12 ,9,1168 ,1,727239,5000-10000,35,less10,junior college,married,1-3 years,1,0,0,0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2181,40000 ,0.15 ,24,1936 ,1,689042,10000-20000,25,100-500,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,10000 ,0.15 ,12,902 ,1,753998,2000-5000,37,100-500,junior college,married,above 5 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
